,title,year,genre,score,review
34,초능력자,2010,"SF, 스릴러, 액션, 드라마",10," 연기, 앵글, 사운드 모두 완벽. 한국에서 흥행하기 힘든 암울한 스토리임에도 완성해 낸 신인 감독의 패기가 돋보이며 여운이 남는다. 이런 명작은 왠지 나만 알고 싶은데 진짜로 나만 아는 것 같아서 요즘 여기저기 추천... "
35,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 꽤 괜찮은 소재를 가지고 이렇게밖에 못 만들었다니.. 평점보다는 훨 낫지만ㅎㅎ 고수와 강동원 덕분에 눈이 즐거웠다 
36,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 딱봐도 설정자체가 만화같은데 여기서 영화 현실성 없다고 까는 것들은 뭐냐? 그럼 뭐 리얼리티 추구하는 초능력자 다큐멘터리라도 될줄 알앗니??ㅋㅋ 처음부터 고비드랑 동원참치 보는 것 외에는 기대 안함ㅋㅋ 그것 만으로... 
37,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재미가 있다 캐스팅에 만점 준다 너무 잘생겼다 
38,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 잼씀 또 생각나서 다시보는ㅤㅈㅠㅇ 일단 고수랑 강동원 얼굴보는 말 
39,초능력자,2010,"SF, 스릴러, 액션, 드라마",10," 재미있게 봤음. 결말이 오히려 반전있고 뻔하지않아서 좋았다. 2탄도 나왔으면 좋겠다. 재밋게봤고, 잘만들었다고 생각했는데 평점이 생각보다 낮네.. "
40,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 이건 절대로 명작이다 진주같은 영화 
41,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 재미게 봤는데 정말 평점이 낮는 .. 이영화가 미국영화로 나왔으면 평점이 높았을듯 미국 SF영화는 유치해도 통화고 우리나라SF는 무조건 유치하고 이런 내용은 .. 만화 수준 받게 안되니 
42,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 어릴때 봤는데 매우 인상깊었던 
43,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 연출 각본 되게 괜찮던데.. 연기도 다 잘하고.. 너무 흥미진진했어요.. 
44,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌고 둘다 잘생김.. 
45,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 대박영화..게다가 고수 강동원눈호강 앤드 스토리 짜임새 대박 
46,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 아니 사람을 그렇게까지 조종할 수 있으면서 왜 전당포나 털고있냐... 
47,초능력자,2010,"SF, 스릴러, 액션, 드라마",10," 강동원 , 고수 굳 "
48,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 2탄 기대됨 
49,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 너무 저평가 받은 영화.... 
50,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 여러번 다시봐도 잼있는데. 사람들의 취향은 다양하구나 ㅋㅋ 
51,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 이거 신선햇지 굳굳귿귿굳귿 
52,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌네요 ! 
53,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 기대없이봤는대.... 이런!!!! 너무 괜찮다 이감독이 또 뭘만들었지?? 찾아봐야겠다^^ 
54,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌었는데 평점 왜이렇지.ㅡ. 마지막 반전?도 그렇고 저는 재밌게 봤습니다. 특히 주연 두분 투샷 굿굿 
55,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밋음 고수 강동원 팬임 
56,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 이런 돌진이 영화 좋네요. 유쾌하게 봤습니다. 
57,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌어요 ㅎㅎ 배우들 연기도 좋고 신선하네요. 
58,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 무료영화로 나와있어서봤는데 너무 잘만들었는데요 영화랑 배우 캐스팅 쩔. 존잘남 두명때문에 영화보는내내 눈이즐거웠음 연기도 수준급. 영화몰입도 최고 
59,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 졸라잘생김 강동원 졸라잘생김 
60,초능력자,2010,"SF, 스릴러, 액션, 드라마",7, 나름한국영화대단하다고생각하며보고있었는데.. 엔딩이.....배우들의가 돋보였고 참신한소재를 약간진부하게전개했다는점막장의스토리가보인다 그래도 괜찮았다 
61,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 점수 너무 낮음 염력 같은 영화보다 백만배는 더 나은데 
62,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 남들하고 다르다는거 그거 참 힘들어.강동원을 괴물로 만든건 편견과 차별 그리고 남과 다름을 인정하지않는 세상이 아닐까..점점 평범하게 사는게 힘든 세상이 되고있는것 같다. 
63,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 케이블에서 봤지만 여운이 남는 좋은 영화입니다 
64,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌어요!! 몰입최고 
