,title,year,genre,score,review
34,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 문득 시그널에서 김혜수가 했던 말이 떠오르네요DNA 과학수사는 현대과학이 피해자에게 주는 선물이라고.. 였나. 용의자가 잡힌 지금 피해자분들께 조금이나마 위로가 되기를.. 덧붙여 이 영화를 만들어 범인에 대해 잊지 ... 
35,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 신기한건 영화에서 박현규 주소가 태령읍 진안1리 라고 나온다.. 이춘재 본적도 태안읍 진안1리 
36,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 드디어 영화 결말이 나왔다... 
37,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 천재가 전성기일때만 만들수있는 영화! 한국영화로는 더이상의 작품은 나올 수 없다! 
38,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 2019년은 봉준호 감독의 해인가 보다. 기생충으로 상도 받고 이 영화 범인도 잡히고 
39,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 봉준호감독의 최고작이 아닌가 싶다. 송강호는 연기의신! 박해일 쩌는 미모 
40,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 봉테일..진안1리라는 주소까지 맞힘..근처 공장 재직했다는거랑, 제대 직후라는것...ㅎㄷㄷ "
41,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 내인생에 최고이영화....... 
42,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 피해자분들 이제 편히 쉬세요. 다시 한번, 삼가고인의 명복을 빕니다. "
43,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 정말 괜히 하는 말이 아니고 한국 영화중에 단연 최고입니다ㅠㅠ봉준호가 왜 천재라는지 납득시켜준 명작입니다.한국영화중에 최고를 뽑으라면 1초도 머뭇거리지 않고 대답할만큼 대단합니다 정말 
