,title,year,genre,score,review
59,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 재미당~~~ (^~^) 
60,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 짱짱짱 
61,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 문소리는 다시 소리내지말아라 
62,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 제발 애니메이션엔 일본처럼 전문 성우를 씁시다! 
63,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 정말 재밌다. 한국 애니메이션의 자랑이다. 
64,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 말할것도 없음 그냥 보셈 
65,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 처음부터 끝까지 계속 울면서 봤어요 감동적이고 많은 교훈이 있네요 그림도 멋지고 내용도 좋은 애니를 우리나라에서 만들었다니 참 기분 좋습니다 
66,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 투니버스에서 보여주길래 봤는데 ㅋ 결말이... 충격적;; 
67,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 성우 잘 뽑아야해요.. 
68,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 보면서 눈물이 나오네요.. 
69,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 나쁘지않았습니다. 
70,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10," 미국,일본은 상상을 넘어 판타지로 인본주의를 물들여 왔지만 한국에서 좀 음울한 현실을 담으면서도 그래픽 기술적으로도 딸리지 않는 작품이 나왔다 다만 제목이 너무 촌스러워 흥미유발에 마이너스 됐을 듯 "
71,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 만화보고 울었던 적은 처음이네요ㅠ나중에족제비가울면서암탉을먹은것은진짜감동ㅠㅠ족제비도암탉이자식이있는것을알고있으나족제비도자신의새끼를먹여살리기위해서암탉을잡아먹으러간것...하지만암탉도족제비새끼를알고있어서목숨을그냥내준것이다.감... 
72,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",6, 도약하는 국산 애니메이셤 
73,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 전문 성우에 필요성을 일깨워준 아주 소중한 애니매이션 영화. 
74,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",5," 영화 최고의 명장면 : 문소리, 유승호 대사없을때... 영화 최악의 장면 : 문소리, 유승호 대사칠때 "
75,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 우리나라에서 만든게 자랑스러울 정도네요 
76,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 엄마는 위대하다.. 스토리도좋고 감동^^마지막엔 울었네요 엄마생각이나서.. 잎싹이의 모성애가 뭉클하게만들었던.. 
77,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 더빙은 0점이지만...작품은 10점 더빙때문에 집중이안됨 제발 명작만들고 연예인 더빙으로 재뿌리는일이 다시는 없기를 ㅠㅠ 
78,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 완벽합니다 더빙만 빼면...이런건 제발 전문성우 들에게 부탁하시길.... 
79,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 내가 이거 2011년도에 ktx기차 영화관에서 봤는데 ... 보면서 감동받아 울었당... 옆에 칭구한테 너무 감동적이지 않니? 라고 계속 말함 ㅋ 울 엄마 생각하게 만든 만화영화~~~ 
80,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",1, 내용은 괜찮았으나.. 성우역 맡은 문소리 목소리 졸나 듣기 짜증나서 죽는줄 알았다18 
